ProblemId,Id,Name,Url,Grade,Score,MaxScore,Difference
314435,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,BZ - MYSTIC RHYTHMS,bz-mystic-rhythms,6B+,0,603,603
19536,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,CAKEWALK,cakewalk,6B+,0,603,603
24448,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,CALLA,calla,6B+,0,603,603
232300,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,CHOSSY MESS,chossy-mess,6B+,0,603,603
416067,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,CIAO BAMBINO,ciao-bambino,6B+,0,603,603
314250,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,CONFIDENCE BOOST,confidence-boost,6B+,0,603,603
19538,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,COSMIC MONSTERS,cosmic-monsters,6B+,0,603,603
238119,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,DISPENSORY,dispensory,6B+,0,603,603
326272,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,DIVESTMENT PLAN,divestment-plan,6B+,0,603,603
409710,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,DR. PINCH,dr-pinch,6B+,0,603,603
192386,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,DSTYLE,dstyle,6B+,0,603,603
134795,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,DUPLICATE TEST,duplicate-test,6B+,0,603,603
123453,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,EASY DOES IT,easy-does-it,6B+,0,603,603
311645,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,EASY-PEASY LEMON SQUEEZY,easy-peasy-lemon-squeezy,6B+,0,603,603
35858,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,EVERT DAY,evert-day,6B+,0,603,603
19540,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,E-Z CHEESE,e-z-cheese,6B+,0,603,603
29565,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,F**K TRUMP!,f-k-trump,6B+,0,603,603
19215,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,FAR FROM THE MADDING CROWD,far-from-the-madding-crowd,6B+,0,603,603
19542,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,FLASH GORDON,flash-gordon,6B+,0,603,603
128535,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,FORSØK 17,forsøk-17,6B+,0,603,603
152217,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,FORSØK 25,forsøk-25,6B+,0,603,603
325079,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,GETTING FINGERS READY,getting-fingers-ready,6B+,0,603,603
19585,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,GRAVITY'S RAINBOW,gravity-s-rainbow,6B+,0,603,603
341104,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,HATHA YOGA,hatha-yoga,6B+,0,603,603
159366,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,HON'S WAY TO HELL,hon-s-way-to-hell,6B+,0,603,603
49969,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,HUGO ELIMINATE CLEAN,hugo-eliminate-clean,6B+,0,603,603
226072,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,I'M NOT A SETTER,i-m-not-a-setter,6B+,0,603,603
274171,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,IN MY APPROACH SHOES...,in-my-approach-shoes,6B+,0,603,603
21329,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,KLINGON EASY,klingon-easy,6B+,0,603,603
243461,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,LA PRESA DI COSTANTINOPOL,la-presa-di-costantinopol,6B+,0,603,603
308058,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,MAGGIE’S PROBLEM,maggie-s-problem,6B+,0,603,603
20461,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,MARK2,mark2,6B+,0,603,603
332646,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,NIMBUS,nimbus,6B+,0,603,603
229614,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,NO FOOT,no-foot,6B+,0,603,603
325456,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,OUTLANDERS FEELINGS 6B,outlanders-feelings-6b,6B+,0,603,603
49646,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,PIECE OF CAKE FOR YAYA,piece-of-cake-for-yaya,6B+,0,603,603
49648,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,PLEDGE TO HEDGE,pledge-to-hedge,6B+,0,603,603
49666,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,PULL YASELF UP! YAY,pull-yaself-up-yay,6B+,0,603,603
369295,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,QUARANTINE #4,quarantine-4,6B+,0,603,603
80197,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,RAINY DAY,rainy-day,6B+,0,603,603
196284,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,RISCALDAMENTO TIA 6A,riscaldamento-tia-6a,6B+,0,603,603
20471,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,SALTEDBLOCKS 1,saltedblocks-1,6B+,0,603,603
170185,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,SALUHALLEN 4,saluhallen-4,6B+,0,603,603
170190,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,SALUHALLEN 6,saluhallen-6,6B+,0,603,603
160167,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,SB WARM UP (6A),sb-warm-up-6a,6B+,0,603,603
339861,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,SOLIDARITY,solidarity,6B+,0,603,603
32304,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,SPOONBILL,spoonbill,6B+,0,603,603
67070,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,SQUINCHER,squincher,6B+,0,603,603
241018,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,STANDARD AND POOR'S,standard-and-poor-s,6B+,0,603,603
54752,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,STANDING ROCK,standing-rock,6B+,0,603,603
158100,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,TBA WARMUP 1,tba-warmup-1,6B+,0,603,603
149984,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,TE GUSTA?,te-gusta,6B+,0,603,603
132090,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,THE SPLATTER EFFECT,the-splatter-effect,6B+,0,603,603
354280,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,TIPI DA SALETTA,tipi-da-saletta,6B+,0,603,603
55462,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,UP!!!,up,6B+,0,603,603
322941,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,V4 FLASH,v4-flash,6B+,0,603,603
251082,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,V4 GUMBY,v4-gumby,6B+,0,603,603
310143,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,VIVA,viva,6B+,0,603,603
34383,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,WARM ME UP,warm-me-up,6B+,0,603,603
311919,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,WARM UP 1031,warm-up-1031,6B+,0,603,603
103695,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,WARM UP NO. 10,warm-up-no-10,6B+,0,603,603
91202,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,WARM UP NO. 8,warm-up-no-8,6B+,0,603,603
19216,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,WUTHERING HEIGHTS,wuthering-heights,6B+,0,603,603
88172,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,YAYABLACK,yayablack,6B+,0,603,603
312142,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,YOU GET A CAR,you-get-a-car,6B+,0,603,603
96879,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,課題2,課題2,6B+,0,603,603
140195,efe9fa21-2ec8-4d29-ae1f-c141b73fd151,課題24,課題24,6B+,0,603,603
